Name	p-value
GDP-L-fucose[c]	0.71519
D-tagatose-6-phosphate[c]	0.71632
keratan-sulfate-I-biosynthesis,-precursor-10[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-13[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-16[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-19[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-22[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-25[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-28[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-31[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-34[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-4[g]	0.71667
keratan-sulfate-I-biosynthesis,-precursor-7[g]	0.71667
keratan-sulfate-II-(core-4-linked),-biosynthesis,-precursor-5[g]	0.71667
keratan-sulfate-II-(core-4-linked),-biosynthesis,-precursor-8[g]	0.71667
keratan-sulfate-II-biosynthesis,-precursor-5[g]	0.71667
keratan-sulfate-II-biosynthesis,-precursor-8[g]	0.71667
UDP-xylose[r]	0.71701
3,5,3-triiodothyronine-4-sulfate[c]	0.71726
4-nitrophenyl-sulfate[c]	0.71726
dopamine-3-O-sulfate[c]	0.71726
PNP[c]	0.71726
tyramine-O-sulfate[c]	0.71726
palmitoleoyl-CoA[m]	0.7191
2,3-Dihydro-1H-Indole-5,6-Dione[c]	0.72071
AMP[r]	0.72148
phosphatidylinositol-3,4,5-trisphosphate[n]	0.72205
putrescine[s]	0.72264
citrulline[s]	0.72271
25(S)THCA-CoA[m]	0.72272
25(S)THCA-CoA[p]	0.72272
chylomicron-remnant[l]	0.72327
VLDL-remnant[l]	0.72327
acetoacetate[c]	0.72343
calcidiol[c]	0.7235
(4Z,7Z,10Z,13Z,16Z)-DPA[l]	0.7239
adrenic-acid[l]	0.7239
arachidonate[l]	0.7239
cholesterol-ester-4,7,10,13,16,19-doco[l]	0.7239
cholesterol-ester-4,7,10,13,16-docosa[l]	0.7239
cholesterol-ester-5,8,11,14,17-eico[l]	0.7239
cholesterol-ester-6,9,12,15-octa[l]	0.7239
cholesterol-ester-7,10,13,16,19-docosa[l]	0.7239
cholesterol-ester-7,10,13,16-docosa[l]	0.7239
cholesterol-ester-8,11,14,17-eico[l]	0.7239
cholesterol-ester-arach[l]	0.7239
cholesterol-ester-cis-vac[l]	0.7239
cholesterol-ester-dihomo-gamma[l]	0.7239
cholesterol-ester-gamma-lin[l]	0.7239
cholesterol-ester-lin[l]	0.7239
cholesterol-ester-linolen[l]	0.7239
cholesterol-ester-myrist[l]	0.7239
cholesterol-ester-ol[l]	0.7239
cholesterol-ester-palm[l]	0.7239
cholesterol-ester-palmn[l]	0.7239
cholesterol-ester-stea[l]	0.7239
cis-vaccenic-acid[l]	0.7239
DHA[l]	0.7239
dihomo-gamma-linolenate[l]	0.7239
DPA[l]	0.7239
EPA[l]	0.7239
gamma-linolenate[l]	0.7239
linoleate[l]	0.7239
linolenate[l]	0.7239
linolenate[r]	0.7239
myristic-acid[l]	0.7239
oleate[l]	0.7239
omega-3-arachidonic-acid[l]	0.7239
palmitate[l]	0.7239
palmitolate[l]	0.7239
palmitolate[r]	0.7239
stearate[l]	0.7239
stearidonic-acid[l]	0.7239
stearidonic-acid[r]	0.7239
arginine[c]	0.72414
choloyl-CoA[p]	0.72455
ferricytochrome-B5[c]	0.7256
ferrocytochrome-B5[c]	0.7256
prostaglandin-E2[s]	0.72565
25(R)THCA-CoA[c]	0.72648
coproporphyrinogen-I[c]	0.72653
uroporphyrinogen-I[c]	0.72653
uroporphyrinogen-I[s]	0.72653
coproporphyrinogen-I[s]	0.72653
isocitrate[p]	0.72704
adenine[c]	0.72772
L-xylulose[c]	0.72794
FAD[c]	0.72819
glucuronate[c]	0.7284
3alpha,7alpha-dihydroxy-5beta-cholestanate[p]	0.72903
20-CoA-20-oxo-LTB4[m]	0.72909
20-CoA-20-oxo-LTB4[p]	0.72909
20-COOH-LTE4-CoA[p]	0.72909
5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA[m]	0.72909
5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA[p]	0.72909
chondroitin-sulfate-B-(IdoA2S-GalNAc4s),-precursor-5[g]	0.73005
chondroitin-sulfate-D-(GlcNAc6S-GlcA2S),-precursor-5[g]	0.73055
sphingosine[c]	0.73228
sulfite[c]	0.73356
Fe2+[m]	0.73474
FAD[s]	0.73531
GD1b[c]	0.73539
lysine[m]	0.73587
choline[s]	0.73615
10,13,16,19-docosatetraenoyl-CoA[r]	0.73703
leukotriene-C4[c]	0.73764
keratan-sulfate-II-(core-4-linked),-biosynthesis,-precursor-2[g]	0.73777
dCMP[n]	0.73785
formate[s]	0.73836
3(S)-hydroxy-hexacosenoyl-CoA[p]	0.73856
ceramide-pool[r]	0.73871
quinonoid-dihydrobiopterin[c]	0.73892
fructose-1,6-bisphosphate[c]	0.73926
FADH2[c]	0.73991
3,6-Dodecadienoyl-Coenzyme-A[p]	0.74042
3,6,9-Dodecatrienoyl-Coenzyme-A[p]	0.74042
3-Hexenoyl-Coenzyme-A[p]	0.74042
tryptophan[s]	0.74071
tyrosine[s]	0.74071
Dodecanedioyl-Coenzyme-A[p]	0.74488
succinyl-CoA[p]	0.74488
G10598[r]	0.7457
mannose-1-phosphate[c]	0.74579
de-Fuc-form-of-PA6[l]	0.74609
keratan-sulfate-I,-degradation-product-1[l]	0.74609
retinoate[c]	0.74668
PPi[s]	0.7471
25(R)DHCA-CoA[p]	0.74728
ATP[p]	0.74762
leucine[s]	0.74849
(18R)-HEPE[c]	0.749
butyryl-CoA[c]	0.74948
GTP[c]	0.74995
Hydroxy-Alkyl-Chain[p]	0.75029
O2-[s]	0.75076
D-alanine[p]	0.75125
(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[p]	0.75148
4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate[c]	0.75204
4-(2-aminophenyl)-2,4-dioxobutanoate[c]	0.75204
4-hydroxy-2-quinolinecarboxylic-acid[c]	0.75204
xanthurenate[c]	0.75204
thymidine[c]	0.75229
L-valyl-tRNA(val)[c]	0.75248
tRNA(val)[c]	0.75248
DHAP[c]	0.75286
propinol-adenylate[c]	0.75313
propinol-adenylate[m]	0.75313
[protein]-L-serine[l]	0.75369
3-oxopropanoate[m]	0.7538
2,7-Decadienoyl-Coenzyme-A[p]	0.754
2,6-Dodecadienoyl-Coenzyme-A[p]	0.754
2,6,9-Dodecatrienoyl-Coenzyme-A[p]	0.754
2,7,10-Hexadecatrienoyl-Coenzyme-A[p]	0.754
2,7,10,13-Hexadecatetraenoyl-Coenzyme-A[p]	0.754
2,6,9,12-Octadecatetraenoyl-Coenzyme-A[p]	0.754
3,6,9,12-Octadecatetraenoyl-Coenzyme-A[p]	0.754
2,7,10,13,16-Docosapentenoyl-Coenzyme-A[p]	0.754
3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[c]	0.75581
3-oxo-11cis-docosenoyl-CoA[c]	0.75581
3-oxo-11-cis-eicosenoyl-CoA[c]	0.75581
3-oxo-13cis-docosenoyl-CoA[c]	0.75581
3-oxo-13-cis-eicosenoyl-CoA[c]	0.75581
3-oxo-9-cis-eicosenoyl-CoA[c]	0.75581
3-oxo-cis-15-tetracosaenoyl-CoA[c]	0.75581
3-oxodocasa-cis,cis-13,16-dienoyl-CoA[c]	0.75581
3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c]	0.75581
3-oxo-docosa-13,16,19-all-cis-trienoyl-CoA[c]	0.75581
3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c]	0.75581
3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA[c]	0.75581
3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA[c]	0.75581
3-oxodocosanoyl-CoA[c]	0.75581
3-oxoeicosa-cis,cis,cis-11,14,17-trienoyl-CoA[c]	0.75581
3-oxoeicosa-cis,cis-11,14-dienoyl-CoA[c]	0.75581
3-oxo-eicosadienoyl-CoA[c]	0.75581
3-oxoeicosanoyl-CoA[c]	0.75581
3-oxoheneicosanoyl-CoA[c]	0.75581
3-oxohexacosanoyl-CoA[c]	0.75581
3-oxo-hexacosenoyl-CoA[c]	0.75581
3-oxononadecanoyl-CoA[c]	0.75581
3-oxooctadecanoyl-CoA[c]	0.75581
3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c]	0.75581
3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c]	0.75581
3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA[c]	0.75581
3-oxotetracosanoyl-CoA[c]	0.75581
3-oxotricosanoyl-CoA[c]	0.75581
(10Z)-heptadecenoic-acid[r]	0.75761
(11Z,14Z)-eicosadienoic-acid[r]	0.75761
(11Z,14Z,17Z)-eicosatrienoic-acid[r]	0.75761
(13Z)-eicosenoic-acid[r]	0.75761
(13Z)-octadecenoic-acid[r]	0.75761
(13Z,16Z)-docosadienoic-acid[r]	0.75761
(4Z,7Z,10Z,13Z,16Z)-DPA[r]	0.75761
(6Z,9Z)-octadecadienoic-acid[r]	0.75761
(6Z,9Z,12Z,15Z,18Z)-TPA[r]	0.75761
(6Z,9Z,12Z,15Z,18Z,21Z)-THA[r]	0.75761
(7Z)-tetradecenoic-acid[r]	0.75761
(9E)-tetradecenoic-acid[r]	0.75761
(9Z,12Z,15Z,18Z)-TTA[r]	0.75761
(9Z,12Z,15Z,18Z,21Z)-TPA[r]	0.75761
13,16,19-docosatrienoic-acid[r]	0.75761
7-palmitoleic-acid[r]	0.75761
8,11-eicosadienoic-acid[r]	0.75761
9-eicosenoic-acid[r]	0.75761
9-heptadecylenic-acid[r]	0.75761
adrenic-acid[r]	0.75761
behenic-acid[r]	0.75761
cerotic-acid[r]	0.75761
cis-cetoleic-acid[r]	0.75761
cis-erucic-acid[r]	0.75761
cis-gondoic-acid[r]	0.75761
cis-vaccenic-acid[r]	0.75761
DHA[r]	0.75761
DPA[r]	0.75761
eicosanoate[r]	0.75761
elaidate[r]	0.75761
gamma-linolenate[r]	0.75761
henicosanoic-acid[r]	0.75761
lauric-acid[r]	0.75761
lignocerate[r]	0.75761
margaric-acid[r]	0.75761
mead-acid[r]	0.75761
myristic-acid[r]	0.75761
nervonic-acid[r]	0.75761
nonadecylic-acid[r]	0.75761
oleate[r]	0.75761
omega-3-arachidonic-acid[r]	0.75761
pentadecylic-acid[r]	0.75761
physeteric-acid[r]	0.75761
tricosanoic-acid[r]	0.75761
tridecylic-acid[r]	0.75761
ximenic-acid[r]	0.75761
[protein]-L-serine[r]	0.7584
Xyl-L-Ser-[protein][r]	0.7584
[protein]-L-lysine[n]	0.75986
[protein]-N6,N6,N6-trimethyl-L-lysine[n]	0.75986
SAH[n]	0.75986
SAM[n]	0.75986
emem2gacpail-heparan-sulfate[r]	0.76022
gpi-heparan-sulfate[r]	0.76022
acylglycerone-phosphate[p]	0.76093
alkyl-glycerone-3-phosphate[p]	0.76093
fatty-acid-pool[p]	0.76093
3-hydroxypropionyl-CoA[m]	0.76109
(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[p]	0.76192
(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[p]	0.76192
dUTP[c]	0.76427
proline[s]	0.76454
11-cis-retinal[c]	0.76535
(2R,6S,10S)-pristanate[p]	0.76555
3-hydroxyisobutyrate[m]	0.76612
glucuronate[r]	0.76651
2-oxo-3-methylvalerate[m]	0.76793
3-methyl-2-oxobutyrate[m]	0.76793
4-methyl-2-oxopentanoate[m]	0.76793
L-tyrosyl-tRNA(tyr)[c]	0.76879
tRNA(tyr)[c]	0.76879
saccharopine[m]	0.76895
UDP[n]	0.76922
chondroitin-sulfate-B---dermatan-sulfate-(IdoA2S-GalNAc4S)-proteoglycan[g]	0.76968
chondroitin-sulfate-D-(GlcNAc6S-GlcA2S)-proteoglycan[g]	0.76968
IDP[s]	0.76986
IMP[s]	0.76986
UDP[s]	0.76986
L-glutaminyl-tRNA(gln)[c]	0.77012
tRNA(gln)[c]	0.77012
(3E,5Z,8Z)-Tetradecatrienoyl-Coenzyme-A[m]	0.77108
O2[p]	0.77278
cholest-5-ene-3beta,7alpha,27-triol[c]	0.77374
(5-L-glutamyl)-L-amino-acid[s]	0.77512
6-deoxy-L-galactose[c]	0.77522
octanoyl-CoA[p]	0.77613
UTP[s]	0.77655
XTP[c]	0.77655
dGMP[s]	0.77655
dGTP[s]	0.77655
(2S)-pristanoyl-CoA[p]	0.7776
dCDP[c]	0.77779
2-phospho-D-glycerate[c]	0.77855
L-histidyl-tRNA(his)[c]	0.77924
tRNA(his)[c]	0.77924
PS-LD-pool[m]	0.77944
L-aspartyl-tRNA(asp)[c]	0.78104
tRNA(asp)[c]	0.78104
formate[m]	0.78139
N-acetyl-S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]	0.78215
S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]	0.78215
stearate[r]	0.78283
acetate[m]	0.78297
(11Z)-eicosenoyl-CoA[r]	0.78301
(13Z)-docosenoyl-CoA[r]	0.78301
(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[r]	0.78301
oleoyl-CoA[r]	0.78301
26-hydroxycholesterol[c]	0.78373
27alpha-hydroxy-7-dehydrocholesterol[c]	0.78373
27-hydroxycholesterol[m]	0.78373
3,7,24THCA[m]	0.78373
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al[c]	0.78373
3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[m]	0.78373
5beta-cholestan-3alpha,7alpha,12alpha-triol[c]	0.78373
5beta-cholestan-3alpha,7alpha,12alpha-triol[m]	0.78373
5beta-cholestan-3alpha,7alpha,24(S)-triol[m]	0.78373
5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol[m]	0.78373
5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol[c]	0.78373
5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol[m]	0.78373
5beta-cholestane-3alpha,7alpha,12alpha,27-tetraol[m]	0.78373
5beta-cholestane-3alpha,7alpha,26-triol[m]	0.78373
5beta-cholestane-3alpha,7alpha-diol[c]	0.78373
5beta-cholestane-3alpha,7alpha-diol[m]	0.78373
UMP[c]	0.78382
CTP[n]	0.78388
1-phosphatidyl-1D-myo-inositol-4-phosphate[n]	0.78432
(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[p]	0.78436
(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[p]	0.78436
hexacosanoyl-CoA[p]	0.78436
adenosine[l]	0.78562
AMP[l]	0.78562
CMP[l]	0.78562
cytidine[l]	0.78562
dTMP[l]	0.78562
GMP[l]	0.78562
guanosine[l]	0.78562
thymidine[l]	0.78562
UMP[l]	0.78562
uridine[l]	0.78562
ethanolamine-phosphate[r]	0.78618
hexadecanal[c]	0.78618
hexadecenal[c]	0.78618
alpha-D-galactose-1-phosphate[c]	0.78619
(13E)-11alpha-hydroxy-9,15-dioxoprost-13-enoate[c]	0.78736
10,11-dihydro-12-epi-LTB4[c]	0.78736
10,11-dihydro-12R-hydroxy-LTC4[c]	0.78736
10,11-dihydro-12R-hydroxy-LTC4[m]	0.78736
10,11-dihydro-12R-hydroxy-LTC4[p]	0.78736
12-oxo-10,11-dihydro-20-COOH-LTB4[c]	0.78736
12-oxo-10,11-dihydro-20-COOH-LTB4[r]	0.78736
12-oxo-20-carboxy-LTB4[c]	0.78736
12-oxo-20-carboxy-LTB4[r]	0.78736
20-COOH-10,11-dihydro-LTB4[c]	0.78736
20-COOH-10,11-dihydro-LTB4[m]	0.78736
20-COOH-10,11-dihydro-LTB4[p]	0.78736
5(S)-HEPE[c]	0.78736
5(S)-HEPE[p]	0.78736
5,12-DiHETE[c]	0.78736
5-oxo-12-HETE[c]	0.78736
5-oxo-EPE[c]	0.78736
5-oxo-EPE[p]	0.78736
5-oxo-ETE[c]	0.78736
6-trans-12-epi-LTB4[c]	0.78736
6-trans-12-epi-LTB4[m]	0.78736
6-trans-12-epi-LTB4[p]	0.78736
6-trans-LTB4[c]	0.78736
6-trans-LTB4[m]	0.78736
6-trans-LTB4[p]	0.78736
leukotriene-B4[m]	0.78736
leukotriene-B4[p]	0.78736
leukotriene-B4[r]	0.78736
propanoyl-CoA[p]	0.78776
alkyl-glycerone-3-phosphate[c]	0.78818
L-gulonate[r]	0.78818
1-Alkyl-Sn-Glycerol-3-Phosphate[c]	0.78818
3,4-Dihydroxyphenylethanol[c]	0.78818
(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[r]	0.78852
(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[r]	0.78852
dihomo-gamma-linolenoyl-CoA[r]	0.78852
linoleoyl-CoA[r]	0.78852
palmitoleoyl-CoA[r]	0.78852
cytidine[m]	0.78885
coproporphyrinogen-III[c]	0.78908
dihomo-gamma-linolenate[r]	0.78935
EPA[r]	0.78935
cholesterol[g]	0.78937
zinc[c]	0.78975
zinc[s]	0.78975
4-aminobutanal[c]	0.79138
4-aminobutyrate[c]	0.79138
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al[c]	0.79138
tetracosanoyl-CoA[p]	0.79175
4,8-Dimethylnonanoyl-Coenzyme-A[p]	0.79253
3-hydroxy-L-kynurenine[s]	0.79266
glucosamine[c]	0.79278
dGMP[c]	0.79303
dGDP[m]	0.79333
1D-myo-inositol-3,4-bisphosphate[c]	0.79364
malonyl-[ACP][c]	0.79393
phytanoyl-CoA[p]	0.79418
HMG-CoA[m]	0.79566
tetrahydrobiopterin[n]	0.79585
Glycylsarcosine[c]	0.79594
decanoyl-CoA[m]	0.79638
DHAP[m]	0.79674
L-gulonate[c]	0.79696
ATP[s]	0.79733
dCMP[c]	0.79759
PI-pool[c]	0.79806
[protein]-omega-N-(ADP-D-ribosyl)-L-arginine[c]	0.7983
N(omega)-(ADP-D-ribosyl)-L-arginine[c]	0.7983
(2E)-heptenoyl-CoA[m]	0.79834
(2E)-nonenoyl-CoA[m]	0.79834
(2E)-undecenoyl-CoA[m]	0.79834
cytidine[c]	0.79984
D-xylulose-1-phosphate[c]	0.80078
10,11-dihydro-12-epi-LTB4[m]	0.80094
10,11-dihydro-12-epi-LTB4[p]	0.80094
10,11-dihydro-LTB4[c]	0.80094
10,11-dihydro-LTB4[m]	0.80094
10,11-dihydro-LTB4[p]	0.80094
20-COOH-LTB4[p]	0.80094
phosphatidylinositol-3,4,5-trisphosphate[c]	0.80243
adenosine[s]	0.80251
UMP[m]	0.80294
deoxycytidine[s]	0.80467
deoxyguanosine[s]	0.80467
deoxyuridine[s]	0.80467
thymidine[s]	0.80467
quinonoid-dihydrobiopterin[s]	0.80467
malonyl-CoA[c]	0.80534
sphingosine-1-phosphate[r]	0.80573
CDP-choline[c]	0.80585
(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[p]	0.80726
(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[p]	0.80726
alanine[m]	0.80906
3alpha,7alpha,12alpha-trihydroxy-5beta-24-oxocholestanoyl-CoA[p]	0.80952
2-oxoadipate[c]	0.80957
L-2-aminoadipate[c]	0.80957
CDP-diacylglycerol-LD-PI-pool[r]	0.81057
CMP[r]	0.81057
inositol[r]	0.81057
5-oxoproline[c]	0.81058
(R)-S-lactoylglutathione[m]	0.81114
4,7,10,13-Hexadecatetraenoyl-Coenzyme-A[p]	0.81144
UDP-glucose[r]	0.8131
leukotriene-B4[c]	0.81322
6-[2,3-dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione[c]	0.8134
aflatoxin-B1-dialdehyde[c]	0.8134
GTP[n]	0.81342
glycogenin-G8[c]	0.81461
CMP[m]	0.81544
G00007[r]	0.81597
ornithine[s]	0.81602
6-deoxy-L-galactose[l]	0.81635
6-deoxy-L-galactose[s]	0.81635
de-Fuc-form-of-PA6[s]	0.81635
keratan-sulfate-I,-degradation-product-1[s]	0.81635
keratan-sulfate-I[l]	0.81635
keratan-sulfate-I[s]	0.81635
PA6[l]	0.81635
PA6[s]	0.81635
lauroyl-CoA[m]	0.81687
13-cis-retinol[c]	0.81756
9-cis-retinal[r]	0.81756
(15Z)-tetracosenoyl-CoA[p]	0.82091
sulfate[s]	0.82139
asparagine[s]	0.82156
1-alkyl-2-lysoglycerol-3-phosphocholine[c]	0.82176
Pi[g]	0.82318
N-acetyl-D-mannosamine[r]	0.8241
ribulose-5-phosphate[c]	0.82446
trehalose[s]	0.8247
trehalose[c]	0.8247
selenomethionine[s]	0.82503
2(S),6-dimethyl-heptanoyl-CoA[m]	0.82588
4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c]	0.82641
lc3Cer[g]	0.82852
bilirubin-bisglucuronoside[c]	0.82868
bilirubin-bisglucuronoside[r]	0.82868
bilirubin-bisglucuronoside[s]	0.82868
bilirubin-monoglucuronoside[c]	0.82868
bilirubin-monoglucuronoside[r]	0.82868
bilirubin-monoglucuronoside[s]	0.82868
chenodiol[s]	0.82868
digalactosylceramidesulfate[c]	0.82868
digalactosylceramidesulfate[s]	0.82868
sulfotaurolithocholate[c]	0.82868
sulfotaurolithocholate[s]	0.82868
Sm-(D18:1/14:0),-Sphingomyelin[c]	0.82868
Sm-(D18:1/21:0),-Sphingomyelin[c]	0.82868
Sm-(D18:1/22:1),-Sphingomyelin[c]	0.82868
Sm-(D18:1/22:0),-Sphingomyelin[c]	0.82868
Sm-(D18:1/23:0),-Sphingomyelin[c]	0.82868
Sm-(D18:0/24:1),-Sphingomyelin[c]	0.82868
Sm-(D18:0/24:0),-Sphingomyelin[c]	0.82868
Sm-(D18:0/25:0),-Sphingomyelin[c]	0.82868
Sm-(D18:1/15:0),-Sphingomyelin[c]	0.82868
Sm-(D18:1/16:1),-Sphingomyelin[c]	0.82868
Sm-(D18:1/16:0),-Sphingomyelin[c]	0.82868
Sm-(D18:1/17:0),-Sphingomyelin[c]	0.82868
Sm-(D18:1/18:0),-Sphingomyelin[c]	0.82868
Sm-(D18:1/18:1),-Sphingomyelin[c]	0.82868
Sm-(D18:1/20:1),-Sphingomyelin[c]	0.82868
Sm-(D18:1/20:0),-Sphingomyelin[c]	0.82868
Sm-(D18:0/24:1),-Sphingomyelin[s]	0.82868
Sm-(D18:1/14:0),-Sphingomyelin[s]	0.82868
Sm-(D18:1/15:0),-Sphingomyelin[s]	0.82868
Sm-(D18:1/16:0),-Sphingomyelin[s]	0.82868
Sm-(D18:1/16:1),-Sphingomyelin[s]	0.82868
Sm-(D18:1/17:0),-Sphingomyelin[s]	0.82868
Sm-(D18:1/18:0),-Sphingomyelin[s]	0.82868
Sm-(D18:1/18:1),-Sphingomyelin[s]	0.82868
Sm-(D18:1/20:0),-Sphingomyelin[s]	0.82868
Sm-(D18:1/20:1),-Sphingomyelin[s]	0.82868
Sm-(D18:1/21:0),-Sphingomyelin[s]	0.82868
Sm-(D18:1/22:0),-Sphingomyelin[s]	0.82868
Sm-(D18:1/22:1),-Sphingomyelin[s]	0.82868
Sm-(D18:1/23:0),-Sphingomyelin[s]	0.82868
Sm-(D18:0/24:0),-Sphingomyelin[s]	0.82868
Sm-(D18:0/25:0),-Sphingomyelin[s]	0.82868
Dopamine-4-O-Glucuronide[s]	0.82868
Dopamine-3-O-Glucuronide[s]	0.82868
palmitate[r]	0.82924
D-glucitol[c]	0.83018
H2O2[p]	0.83041
glucosylceramide-pool[s]	0.83074
gamma-linolenoyl-CoA[m]	0.83166
4,8,12-trimethyltridecanoyl-CoA[p]	0.83176
4,7-Decadienoyl-Coenzyme-A[p]	0.83176
4,7,10-Hexadecatrienoyl-Coenzyme-A[p]	0.83176
5,8,11,14-Eicosatetraenoyl-Coenzyme-A[p]	0.83176
2,5,8,11,14-Eicosapentaenoyl-Coenzyme-A[p]	0.83176
sn-glycerol-3-phosphate[c]	0.83248
1-phosphatidyl-1D-myo-inositol-4-phosphate[c]	0.83274
1-alkyl-2-acetyl-sn-glycerol[c]	0.83329
bile-PC-pool[c]	0.83329
PEP[c]	0.83562
ornithine[m]	0.83563
deamido-NAD[c]	0.83572
L-lactate[p]	0.83628
dUDP[m]	0.83675
dolichyl-phosphate[r]	0.83702
citrate[s]	0.83764
acetyl-CoA[n]	0.83809
CoA[n]	0.83809
leukotriene-E4[c]	0.83809
leukotriene-E4[n]	0.83809
N-acetyl-LTE4[c]	0.83809
N-acetyl-LTE4[n]	0.83809
glycolaldehyde[c]	0.83838
histamine[c]	0.83893
2-methylbutyryl-CoA[m]	0.83955
(10Z)-heptadecenoyl-CoA[r]	0.8396
(11Z)-docosenoyl-CoA[r]	0.8396
(11Z,14Z,17Z)-eicosatrienoyl-CoA[r]	0.8396
(13Z)-eicosenoyl-CoA[r]	0.8396
(13Z)-octadecenoyl-CoA[r]	0.8396
(13Z,16Z)-docosadienoyl-CoA[r]	0.8396
(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[r]	0.8396
(5Z,8Z,11Z)-eicosatrienoyl-CoA[r]	0.8396
(6Z,9Z)-octadecadienoyl-CoA[r]	0.8396
(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[r]	0.8396
(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[r]	0.8396
(7Z)-tetradecenoyl-CoA[r]	0.8396
(8Z,11Z)-eicosadienoyl-CoA[r]	0.8396
(9E)-octadecenoyl-CoA[r]	0.8396
(9E)-tetradecenoyl-CoA[r]	0.8396
(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[r]	0.8396
(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[r]	0.8396
13,16,19-docosatrienoyl-CoA[r]	0.8396
5-tetradecenoyl-CoA[r]	0.8396
7-hexadecenoyl-CoA[r]	0.8396
9-eicosenoyl-CoA[r]	0.8396
9-heptadecenoyl-CoA[r]	0.8396
arachidonyl-CoA[r]	0.8396
cis-vaccenoyl-CoA[r]	0.8396
docosanoyl-CoA[r]	0.8396
eicosanoyl-CoA[r]	0.8396
heneicosanoyl-CoA[r]	0.8396
heptadecanoyl-CoA[r]	0.8396
hexacosanoyl-CoA[r]	0.8396
hexacosenoyl-CoA[r]	0.8396
lauroyl-CoA[r]	0.8396
linolenoyl-CoA[r]	0.8396
myristoyl-CoA[r]	0.8396
nonadecanoyl-CoA[r]	0.8396
pentadecanoyl-CoA[r]	0.8396
tetracosanoyl-CoA[r]	0.8396
tricosanoyl-CoA[r]	0.8396
tridecanoyl-CoA[r]	0.8396
CMP[s]	0.83992
deoxycytidine[c]	0.84
methylthioribose-1p[c]	0.84058
glycogenin-G11[c]	0.84085
mannose[c]	0.84218
(2E)-dodecenoyl-CoA[p]	0.8433
4-cis-decenoyl-CoA[p]	0.8433
decanoyl-CoA[p]	0.8433
(13Z)-docosenoyl-CoA[m]	0.84523
(13Z)-eicosenoyl-CoA[m]	0.84523
docosanoyl-CoA[m]	0.84523
heneicosanoyl-CoA[m]	0.84523
dIMP[c]	0.84557
nicotinate-ribonucleotide[c]	0.84606
oleoyl-CoA[p]	0.84665
CoA[r]	0.8469
IMP[c]	0.84709
adenosine[m]	0.84753
Pristanoyl-Coenzyme-A[p]	0.84807
phenylalanine[s]	0.84853
N6,N6,N6-trimethyl-L-lysine[c]	0.84868
